TIME,R1,MYO1,R2,MYO2,APPARENT_07_21_RHO,APPARENT_35_21_RHO,CCR
13.625,142.742,0.116,214.588,0.141,6.278,6.292,4700.0
13.626,142.743,-0.129,214.589,0.084,6.278,6.292,4700.0
13.627,142.744,-0.284,214.591,-0.367,6.278,6.292,4700.0
13.628,142.744,-0.064,214.593,-0.059,6.278,6.292,4700.0
13.629,142.745,0.106,214.595,0.263,6.278,6.292,4700.0
13.63,142.746,0.256,214.599,-0.021,6.278,6.292,4700.0
13.631,142.747,0.06,214.602,0.093,6.278,6.292,4700.0
13.632,142.748,0.03,214.605,-0.028,6.278,6.293,4700.0
13.633,142.749,0.02,214.608,-0.076,6.278,6.293,4700.0
13.634,142.75,-0.212,214.612,0.06,6.278,6.293,4700.0
13.635,142.751,0.163,214.615,-0.219,6.279,6.293,4700.0
13.636,142.752,-0.138,214.618,0.06,6.279,6.293,4700.0
13.637,142.753,-0.234,214.621,0.025,6.279,6.293,4700.0
13.638,142.754,0.248,214.624,-0.114,6.279,6.293,4700.0
13.639,142.755,-0.105,214.628,0.295,6.279,6.293,4700.0
13.64,142.757,0.119,214.63,0.007,6.279,6.293,4700.0
13.641,142.759,0.08,214.633,-0.104,6.279,6.293,4700.0
13.642,142.761,-0.158,214.635,0.063,6.279,6.293,4700.0
13.643,142.763,0.183,214.638,-0.092,6.279,6.294,4700.0
13.644,142.765,-0.106,214.64,-0.057,6.279,6.294,4700.0
13.645,142.767,0.004,214.643,0.068,6.279,6.294,4700.0
13.646,142.769,0.089,214.645,0.054,6.279,6.294,4700.0
13.647,142.771,-0.25,214.648,-0.133,6.279,6.294,4700.0
13.648,142.773,0.026,214.651,-0.034,6.279,6.294,4700.0
13.649,142.775,0.158,214.653,0.122,6.28,6.294,4700.0
13.65,142.775,0.016,214.656,0.02,6.28,6.294,4700.0
13.651,142.775,-0.008,214.659,0.031,6.28,6.294,4700.0
13.652,142.776,-0.051,214.661,-0.041,6.28,6.294,4700.0
13.653,142.776,0.053,214.664,-0.071,6.28,6.294,4700.0
13.654,142.776,0.052,214.667,0.029,6.28,6.294,4700.0
13.655,142.776,-0.215,214.67,-0.058,6.28,6.294,4700.0
13.656,142.776,-0.054,214.672,0.007,6.28,6.295,4700.0
13.657,142.777,0.179,214.675,0.165,6.28,6.295,4700.0
13.658,142.777,-0.007,214.678,0.029,6.28,6.295,4700.0
13.659,142.777,0.024,214.681,-0.051,6.28,6.295,4700.0
13.66,142.778,0.058,214.684,-0.051,6.28,6.295,4700.0
13.661,142.778,-0.037,214.687,-0.061,6.28,6.295,4700.0
13.662,142.779,0.023,214.69,-0.045,6.28,6.295,4700.0
13.663,142.78,-0.089,214.693,0.039,6.28,6.295,4700.0
13.664,142.781,-0.062,214.696,0.045,6.28,6.295,4700.0
13.665,142.781,0.093,214.699,-0.135,6.28,6.295,4700.0
13.666,142.782,-0.104,214.702,0.107,6.28,6.295,4700.0
13.667,142.783,0.11,214.705,0.167,6.28,6.295,4700.0
13.668,142.783,0.143,214.708,-0.041,6.28,6.296,4700.0
13.669,142.784,-0.257,214.711,0.01,6.28,6.296,4700.0
13.67,142.785,0.032,214.715,-0.149,6.28,6.296,4700.0
13.671,142.786,0.023,214.719,-0.023,6.28,6.296,4700.0
13.672,142.788,0.012,214.723,0.029,6.28,6.296,4700.0
13.673,142.789,0.084,214.727,-0.05,6.28,6.296,4700.0
13.674,142.79,-0.121,214.731,0.094,6.28,6.296,4700.0
13.675,142.791,0.253,214.735,-0.091,6.28,6.296,4700.0
13.676,142.792,-0.079,214.739,0.084,6.28,6.296,4700.0
13.677,142.794,-0.246,214.743,0.259,6.28,6.297,4700.0
13.678,142.795,0.226,214.747,-0.142,6.28,6.297,4700.0
13.679,142.796,-0.101,214.751,-0.191,6.28,6.297,4700.0
13.68,142.797,-0.105,214.754,0.018,6.281,6.297,4700.0
13.681,142.797,0.072,214.756,-0.072,6.281,6.297,4700.0
13.682,142.798,0.012,214.759,0.003,6.281,6.297,4700.0
13.683,142.798,0.068,214.762,0.133,6.281,6.297,4700.0
13.684,142.799,0.031,214.765,-0.048,6.281,6.297,4700.0
13.685,142.799,0.004,214.768,0.142,6.281,6.297,4700.0
13.686,142.8,-0.052,214.77,0.089,6.281,6.297,4700.0
13.687,142.8,-0.139,214.773,-0.266,6.281,6.297,4700.0
13.688,142.801,-0.034,214.776,0.062,6.281,6.298,4700.0
13.689,142.801,0.197,214.779,0.108,6.281,6.298,4700.0
13.69,142.801,0.049,214.782,-0.151,6.281,6.298,4700.0
13.691,142.801,0.093,214.786,0.015,6.281,6.298,4700.0
13.692,142.802,0.034,214.79,0.049,6.281,6.298,4700.0
13.693,142.802,-0.289,214.793,-0.004,6.281,6.298,4700.0
13.694,142.802,0.027,214.797,-0.026,6.281,6.298,4700.0
13.695,142.802,-0.227,214.8,-0.128,6.281,6.298,4700.0
13.696,142.802,-0.111,214.804,0.102,6.281,6.298,4700.0
13.697,142.802,0.6,214.808,0.198,6.281,6.298,4700.0
13.698,142.802,-0.01,214.811,-0.069,6.281,6.299,4700.0
13.699,142.802,-0.186,214.815,-0.066,6.281,6.299,4700.0
13.7,142.804,0.098,214.819,-0.019,6.281,6.299,4700.0
13.701,142.807,-0.086,214.823,0.003,6.281,6.299,4700.0
13.702,142.809,0.013,214.827,0.006,6.281,6.299,4700.0
13.703,142.811,-0.11,214.831,-0.021,6.281,6.299,4700.0
13.704,142.813,-0.058,214.835,0.006,6.281,6.299,4700.0
13.705,142.816,0.052,214.839,-0.109,6.281,6.299,4700.0
13.706,142.818,-0.045,214.843,0.032,6.281,6.3,4700.0
13.707,142.82,0.198,214.847,0.203,6.282,6.3,4700.0
13.708,142.822,0.103,214.851,0.033,6.282,6.3,4700.0
13.709,142.825,-0.185,214.855,-0.115,6.282,6.3,4700.0
13.71,142.826,-0.077,214.858,-0.103,6.282,6.3,4700.0
13.711,142.827,0.057,214.862,-0.001,6.282,6.3,4700.0
13.712,142.828,-0.023,214.865,0.045,6.282,6.3,4700.0
13.713,142.829,0.069,214.869,0.008,6.282,6.3,4700.0
13.714,142.83,0.089,214.872,-0.02,6.282,6.3,4700.0
13.715,142.831,-0.105,214.876,0.141,6.282,6.3,4700.0
13.716,142.833,0.055,214.879,0.001,6.282,6.301,4700.0
13.717,142.834,-0.127,214.883,-0.178,6.282,6.301,4700.0
13.718,142.835,-0.145,214.886,0.09,6.282,6.301,4700.0
13.719,142.836,0.25,214.89,-0.034,6.282,6.301,4700.0
13.72,142.837,-0.004,214.892,-0.036,6.282,6.301,4700.0
13.721,142.838,-0.052,214.895,0.04,6.282,6.301,4700.0
13.722,142.84,0.029,214.898,-0.088,6.282,6.301,4700.0
13.723,142.841,-0.086,214.901,0.135,6.282,6.301,4700.0
13.724,142.842,0.036,214.904,0.06,6.283,6.301,4700.0
13.725,142.843,0.142,214.906,0.04,6.283,6.301,4700.0
13.726,142.844,0.021,214.909,-0.022,6.283,6.301,4700.0
13.727,142.846,-0.098,214.912,-0.262,6.283,6.302,4700.0
13.728,142.847,0.074,214.915,0.005,6.283,6.302,4700.0
13.729,142.848,-0.144,214.918,0.11,6.283,6.302,4700.0
13.73,142.848,-0.175,214.92,0.055,6.283,6.302,4700.0
13.731,142.848,0.148,214.922,0.069,6.283,6.302,4700.0
13.732,142.848,-0.011,214.923,-0.017,6.283,6.302,4700.0
13.733,142.848,0.062,214.925,-0.089,6.283,6.302,4700.0
13.734,142.848,0.025,214.927,-0.024,6.283,6.302,4700.0
13.735,142.848,-0.049,214.929,0.039,6.283,6.302,4700.0
13.736,142.848,0.156,214.931,-0.039,6.283,6.302,4700.0
13.737,142.848,-0.015,214.933,0.106,6.283,6.302,4700.0
13.738,142.848,-0.042,214.935,0.026,6.283,6.302,4700.0
13.739,142.848,0.007,214.937,-0.132,6.283,6.302,4700.0
13.74,142.848,-0.101,214.938,0.031,6.283,6.302,4700.0
13.741,142.848,-0.018,214.938,0.0,6.283,6.302,4700.0
13.742,142.849,-0.006,214.939,-0.038,6.283,6.302,4700.0
13.743,142.849,-0.048,214.939,0.037,6.283,6.302,4700.0
13.744,142.849,0.023,214.94,0.06,6.283,6.302,4700.0
13.745,142.85,0.044,214.941,-0.057,6.283,6.302,4700.0
13.746,142.85,0.029,214.941,-0.022,6.283,6.302,4700.0
13.747,142.85,0.029,214.942,0.171,6.283,6.302,4700.0
13.748,142.851,0.103,214.942,-0.031,6.283,6.302,4700.0
13.749,142.851,0.016,214.943,-0.169,6.283,6.302,4700.0
13.75,142.85,-0.196,214.943,-0.024,6.283,6.302,4700.0
13.751,142.849,0.049,214.944,-0.03,6.283,6.302,4700.0
13.752,142.849,0.037,214.944,0.022,6.283,6.302,4700.0
13.753,142.848,-0.116,214.945,0.138,6.283,6.303,4700.0
13.754,142.847,0.13,214.945,0.036,6.283,6.303,4700.0
13.755,142.846,-0.051,214.945,0.076,6.283,6.303,4700.0
13.756,142.845,-0.041,214.946,0.026,6.283,6.303,4700.0
13.757,142.844,-0.029,214.946,-0.269,6.283,6.303,4700.0
13.758,142.843,-0.143,214.947,-0.037,6.283,6.303,4700.0
13.759,142.843,0.23,214.947,0.114,6.283,6.303,4700.0
13.76,142.843,0.122,214.948,-0.048,6.283,6.303,4700.0
13.761,142.844,0.024,214.948,0.029,6.283,6.303,4700.0
13.762,142.844,0.003,214.949,0.004,6.283,6.303,4700.0
13.763,142.845,-0.161,214.949,-0.001,6.283,6.303,4700.0
13.764,142.846,0.005,214.95,0.03,6.283,6.303,4700.0
13.765,142.846,-0.054,214.951,0.042,6.283,6.303,4700.0
13.766,142.847,-0.022,214.951,0.055,6.283,6.303,4700.0
13.767,142.847,-0.104,214.952,-0.012,6.283,6.303,4700.0
13.768,142.848,-0.047,214.952,0.023,6.283,6.303,4700.0
13.769,142.849,0.326,214.953,-0.091,6.283,6.303,4700.0
13.77,142.848,0.02,214.953,-0.146,6.283,6.303,4700.0
13.771,142.848,-0.057,214.953,-0.019,6.283,6.303,4700.0
13.772,142.847,0.072,214.953,0.042,6.283,6.303,4700.0
13.773,142.847,-0.151,214.952,0.112,6.283,6.303,4700.0
13.774,142.847,0.007,214.952,-0.003,6.283,6.303,4700.0
13.775,142.846,-0.01,214.952,0.039,6.283,6.303,4700.0
13.776,142.846,-0.13,214.952,0.11,6.283,6.303,4700.0
13.777,142.845,0.162,214.952,-0.189,6.283,6.303,4700.0
13.778,142.845,0.051,214.951,-0.016,6.283,6.303,4700.0
13.779,142.845,-0.11,214.951,0.174,6.283,6.303,4700.0
13.78,142.845,0.037,214.951,-0.154,6.283,6.303,4700.0
13.781,142.846,0.0,214.951,0.016,6.283,6.303,4700.0
13.782,142.846,0.006,214.951,0.08,6.283,6.303,4700.0
13.783,142.847,0.014,214.951,-0.151,6.283,6.303,4700.0
13.784,142.847,0.04,214.95,0.119,6.283,6.303,4700.0
13.785,142.848,-0.058,214.95,-0.113,6.283,6.303,4700.0
13.786,142.848,-0.069,214.95,-0.12,6.283,6.303,4700.0
13.787,142.849,0.15,214.95,0.411,6.283,6.303,4700.0
13.788,142.849,-0.1,214.95,-0.143,6.283,6.303,4700.0
13.789,142.85,-0.055,214.95,-0.188,6.283,6.303,4700.0
13.79,142.85,0.154,214.95,0.288,6.283,6.303,4700.0
13.791,142.849,-0.074,214.949,-0.157,6.283,6.303,4700.0
13.792,142.849,-0.041,214.949,-0.077,6.283,6.303,4700.0
13.793,142.848,0.011,214.949,0.118,6.283,6.303,4700.0
13.794,142.848,0.004,214.949,-0.112,6.283,6.303,4700.0
13.795,142.848,-0.018,214.949,0.033,6.283,6.303,4700.0
13.796,142.847,0.017,214.948,0.055,6.283,6.303,4700.0
13.797,142.847,0.192,214.948,-0.059,6.283,6.303,4700.0
13.798,142.846,-0.009,214.948,0.036,6.283,6.303,4700.0
13.799,142.846,-0.191,214.948,0.107,6.283,6.303,4700.0
13.8,142.846,-0.019,214.948,-0.138,6.283,6.303,4700.0
13.801,142.847,0.003,214.949,-0.029,6.283,6.303,4700.0
13.802,142.847,-0.084,214.949,0.194,6.283,6.303,4700.0
13.803,142.848,0.041,214.949,-0.185,6.283,6.303,4700.0
13.804,142.848,0.055,214.95,0.025,6.283,6.303,4700.0
13.805,142.849,-0.059,214.95,-0.004,6.283,6.303,4700.0
13.806,142.849,0.149,214.95,-0.227,6.283,6.303,4700.0
13.807,142.849,0.219,214.951,0.403,6.283,6.303,4700.0
13.808,142.85,-0.076,214.951,0.031,6.283,6.303,4700.0
13.809,142.85,-0.2,214.951,-0.266,6.283,6.303,4700.0
13.81,142.85,-0.097,214.951,0.16,6.283,6.303,4700.0
13.811,142.85,0.004,214.951,-0.033,6.283,6.303,4700.0
13.812,142.85,0.005,214.951,-0.022,6.283,6.303,4700.0
13.813,142.85,0.089,214.951,-0.038,6.283,6.303,4700.0
13.814,142.85,0.031,214.951,-0.028,6.283,6.303,4700.0
13.815,142.849,-0.164,214.951,0.028,6.283,6.303,4700.0
13.816,142.849,0.065,214.951,-0.119,6.283,6.303,4700.0
13.817,142.849,0.162,214.951,0.143,6.283,6.303,4700.0
13.818,142.849,-0.016,214.951,0.081,6.283,6.303,4700.0
13.819,142.849,0.032,214.951,-0.109,6.283,6.303,4700.0
13.82,142.849,-0.036,214.952,0.058,6.283,6.303,4700.0
13.821,142.85,-0.111,214.953,0.011,6.283,6.303,4700.0
13.822,142.851,0.046,214.954,-0.036,6.283,6.303,4700.0
13.823,142.851,-0.046,214.954,0.01,6.283,6.303,4700.0
13.824,142.852,-0.127,214.955,0.003,6.283,6.303,4700.0
13.825,142.852,0.158,214.956,0.014,6.283,6.303,4700.0
13.826,142.853,0.027,214.956,-0.034,6.283,6.303,4700.0
13.827,142.853,-0.061,214.957,-0.068,6.283,6.303,4700.0
13.828,142.854,0.173,214.958,0.003,6.283,6.303,4700.0
13.829,142.854,-0.077,214.959,-0.016,6.283,6.303,4700.0
13.83,142.854,-0.101,214.96,0.052,6.283,6.303,4700.0
13.831,142.854,0.033,214.961,0.142,6.283,6.303,4700.0
13.832,142.854,-0.043,214.962,-0.067,6.283,6.303,4700.0
13.833,142.854,0.123,214.963,-0.06,6.283,6.303,4700.0
13.834,142.854,0.06,214.964,0.046,6.283,6.303,4700.0
13.835,142.853,-0.109,214.965,-0.056,6.283,6.303,4700.0
13.836,142.853,-0.027,214.966,-0.006,6.283,6.303,4700.0
13.837,142.853,-0.122,214.967,0.089,6.283,6.303,4700.0
13.838,142.853,-0.141,214.968,0.016,6.283,6.303,4700.0
13.839,142.853,0.19,214.969,-0.154,6.283,6.303,4700.0
13.84,142.854,0.219,214.971,-0.026,6.283,6.303,4700.0
13.841,142.855,0.024,214.972,0.065,6.283,6.303,4700.0
13.842,142.856,-0.038,214.974,-0.013,6.283,6.303,4700.0
13.843,142.856,-0.039,214.976,0.14,6.283,6.303,4700.0
13.844,142.857,0.011,214.977,-0.01,6.283,6.303,4700.0
13.845,142.858,-0.051,214.979,0.011,6.283,6.304,4700.0
13.846,142.859,-0.121,214.981,0.044,6.283,6.304,4700.0
13.847,142.86,-0.163,214.982,-0.238,6.283,6.304,4700.0
13.848,142.861,0.044,214.984,-0.012,6.283,6.304,4700.0
13.849,142.862,0.195,214.986,0.008,6.283,6.304,4700.0
13.85,142.863,0.029,214.987,0.028,6.283,6.304,4700.0
13.851,142.864,-0.005,214.989,0.086,6.283,6.304,4700.0
13.852,142.864,0.004,214.99,-0.026,6.283,6.304,4700.0
13.853,142.865,0.059,214.992,0.138,6.284,6.304,4700.0
13.854,142.866,-0.047,214.993,-0.054,6.284,6.304,4700.0
13.855,142.867,0.159,214.995,0.174,6.284,6.304,4700.0
13.856,142.868,0.095,214.996,0.066,6.284,6.304,4700.0
13.857,142.869,-0.504,214.998,-0.632,6.284,6.304,4700.0
13.858,142.87,-0.063,214.999,-0.031,6.284,6.304,4700.0
13.859,142.871,0.178,215.001,0.303,6.284,6.304,4700.0
13.86,142.871,0.0,215.002,-0.009,6.284,6.304,4700.0
13.861,142.871,0.088,215.002,0.187,6.284,6.304,4700.0
13.862,142.872,0.027,215.003,0.035,6.284,6.304,4700.0
13.863,142.872,0.088,215.004,-0.126,6.284,6.304,4700.0
13.864,142.873,-0.046,215.004,0.086,6.284,6.304,4700.0
13.865,142.873,0.052,215.005,-0.041,6.284,6.304,4700.0
13.866,142.873,-0.016,215.006,-0.128,6.284,6.304,4700.0
13.867,142.874,-0.19,215.006,-0.115,6.284,6.304,4700.0
13.868,142.874,-0.037,215.007,-0.084,6.284,6.304,4700.0
13.869,142.874,0.024,215.008,0.247,6.284,6.304,4700.0
13.87,142.876,0.217,215.01,0.109,6.284,6.304,4700.0
13.871,142.877,-0.063,215.012,0.029,6.284,6.304,4700.0
13.872,142.879,-0.081,215.014,0.046,6.284,6.305,4700.0
13.873,142.88,0.093,215.016,-0.186,6.284,6.305,4700.0
13.874,142.881,-0.14,215.019,0.069,6.284,6.305,4700.0
13.875,142.883,-0.012,215.021,-0.131,6.284,6.305,4700.0
13.876,142.884,0.059,215.023,-0.143,6.284,6.305,4700.0
13.877,142.886,0.173,215.025,0.243,6.284,6.305,4700.0
13.878,142.887,0.017,215.027,-0.153,6.284,6.305,4700.0
13.879,142.888,-0.175,215.03,-0.009,6.285,6.305,4700.0
13.88,142.889,-0.037,215.03,0.336,6.285,6.305,4700.0
13.881,142.889,-0.129,215.03,-0.129,6.285,6.305,4700.0
13.882,142.889,0.055,215.03,-0.116,6.285,6.305,4700.0
13.883,142.89,0.149,215.03,0.087,6.285,6.305,4700.0
13.884,142.89,0.022,215.031,-0.161,6.285,6.305,4700.0
13.885,142.89,0.058,215.031,0.272,6.285,6.305,4700.0
13.886,142.891,0.05,215.031,0.151,6.285,6.305,4700.0
13.887,142.891,-0.054,215.031,-0.501,6.285,6.305,4700.0
13.888,142.891,-0.11,215.031,0.027,6.285,6.305,4700.0
13.889,142.892,-0.048,215.032,0.092,6.285,6.305,4700.0
13.89,142.891,-0.093,215.032,-0.04,6.285,6.305,4700.0
13.891,142.891,0.039,215.032,0.12,6.285,6.305,4700.0
13.892,142.891,0.095,215.033,-0.027,6.285,6.305,4700.0
13.893,142.89,0.02,215.033,0.115,6.285,6.305,4700.0
13.894,142.89,0.033,215.033,-0.055,6.285,6.305,4700.0
13.895,142.889,-0.072,215.034,-0.007,6.285,6.305,4700.0
13.896,142.889,0.107,215.034,0.092,6.285,6.305,4700.0
13.897,142.889,0.054,215.034,-0.114,6.285,6.305,4700.0
13.898,142.888,-0.094,215.035,0.035,6.285,6.305,4700.0
13.899,142.888,0.04,215.035,-0.086,6.285,6.305,4700.0
13.9,142.888,-0.135,215.036,-0.082,6.285,6.305,4700.0
13.901,142.889,0.021,215.037,0.031,6.285,6.305,4700.0
13.902,142.889,0.059,215.037,-0.024,6.285,6.305,4700.0
13.903,142.889,-0.093,215.038,0.17,6.285,6.305,4700.0
13.904,142.89,0.119,215.039,0.062,6.285,6.305,4700.0
13.905,142.89,-0.18,215.039,-0.11,6.285,6.305,4700.0
13.906,142.89,-0.016,215.04,0.046,6.285,6.305,4700.0
13.907,142.89,0.297,215.041,0.004,6.285,6.305,4700.0
13.908,142.891,-0.098,215.041,-0.085,6.285,6.305,4700.0
13.909,142.891,0.031,215.042,0.001,6.285,6.305,4700.0
13.91,142.891,0.013,215.043,-0.009,6.285,6.305,4700.0
13.911,142.891,-0.069,215.043,-0.018,6.285,6.305,4700.0
13.912,142.891,0.027,215.044,0.011,6.285,6.305,4700.0
13.913,142.89,-0.192,215.045,0.04,6.285,6.305,4700.0
13.914,142.89,0.075,215.045,0.06,6.285,6.305,4700.0
13.915,142.89,0.091,215.046,0.003,6.285,6.305,4700.0
13.916,142.89,-0.129,215.047,-0.023,6.285,6.306,4700.0
13.917,142.89,0.113,215.047,-0.091,6.285,6.306,4700.0
13.918,142.89,0.075,215.048,-0.047,6.285,6.306,4700.0
13.919,142.89,-0.016,215.049,0.123,6.285,6.306,4700.0
13.92,142.889,0.02,215.048,0.042,6.285,6.306,4700.0
13.921,142.888,-0.056,215.048,0.017,6.285,6.306,4700.0
13.922,142.887,-0.088,215.047,0.002,6.284,6.306,4700.0
13.923,142.886,-0.004,215.047,-0.198,6.284,6.306,4700.0
13.924,142.886,-0.01,215.047,0.037,6.284,6.306,4700.0
13.925,142.885,-0.102,215.046,-0.05,6.284,6.305,4700.0
13.926,142.884,0.191,215.046,-0.135,6.284,6.305,4700.0
13.927,142.883,0.2,215.045,0.496,6.284,6.305,4700.0
13.928,142.883,-0.143,215.045,0.055,6.284,6.305,4700.0
13.929,142.882,-0.054,215.045,-0.304,6.284,6.305,4700.0
13.93,142.883,-0.029,215.047,0.085,6.284,6.306,4700.0
13.931,142.885,0.012,215.05,-0.097,6.284,6.306,4700.0
13.932,142.886,0.002,215.052,-0.013,6.284,6.306,4700.0
13.933,142.887,-0.011,215.055,-0.002,6.284,6.306,4700.0
13.934,142.889,0.036,215.057,-0.041,6.285,6.306,4700.0
13.935,142.89,-0.252,215.06,-0.034,6.285,6.306,4700.0
13.936,142.892,0.139,215.062,0.012,6.285,6.306,4700.0
13.937,142.893,0.233,215.065,0.254,6.285,6.306,4700.0
13.938,142.894,-0.254,215.067,-0.102,6.285,6.306,4700.0
13.939,142.896,0.148,215.07,-0.058,6.285,6.306,4700.0
13.94,142.897,0.18,215.072,0.112,6.285,6.306,4700.0
13.941,142.899,-0.161,215.074,-0.042,6.285,6.306,4700.0
13.942,142.901,-0.041,215.076,-0.027,6.285,6.306,4700.0
13.943,142.903,-0.072,215.078,-0.126,6.285,6.306,4700.0
13.944,142.904,-0.091,215.08,0.066,6.285,6.306,4700.0
13.945,142.906,0.118,215.082,0.02,6.285,6.307,4700.0
13.946,142.908,-0.024,215.084,-0.054,6.285,6.307,4700.0
13.947,142.909,-0.027,215.087,0.11,6.285,6.307,4700.0
13.948,142.911,0.311,215.089,-0.017,6.286,6.307,4700.0
13.949,142.913,-0.124,215.091,-0.042,6.286,6.307,4700.0
13.95,142.912,-0.236,215.091,0.001,6.286,6.307,4700.0
13.951,142.911,0.019,215.092,0.019,6.286,6.307,4700.0
13.952,142.911,-0.032,215.092,-0.058,6.286,6.307,4700.0
13.953,142.91,0.196,215.093,-0.039,6.286,6.307,4700.0
13.954,142.909,0.016,215.094,0.087,6.285,6.307,4700.0
13.955,142.908,0.11,215.094,0.094,6.285,6.307,4700.0
13.956,142.908,0.04,215.095,0.02,6.285,6.307,4700.0
13.957,142.907,-0.395,215.095,-0.068,6.285,6.307,4700.0
13.958,142.906,0.017,215.096,0.071,6.285,6.307,4700.0
13.959,142.906,0.069,215.096,-0.108,6.285,6.307,4700.0
13.96,142.906,-0.014,215.098,-0.227,6.285,6.307,4700.0
13.961,142.907,0.136,215.099,0.067,6.285,6.307,4700.0
13.962,142.908,0.047,215.101,0.085,6.285,6.307,4700.0
13.963,142.909,-0.025,215.103,0.121,6.285,6.307,4700.0
13.964,142.91,-0.053,215.104,0.01,6.286,6.307,4700.0
13.965,142.911,0.105,215.106,-0.027,6.286,6.307,4700.0
13.966,142.912,-0.076,215.107,0.124,6.286,6.307,4700.0
13.967,142.913,-0.242,215.109,-0.188,6.286,6.307,4700.0
13.968,142.914,0.041,215.111,-0.08,6.286,6.307,4700.0
13.969,142.915,0.239,215.112,0.163,6.286,6.307,4700.0
13.97,142.915,0.105,215.113,-0.095,6.286,6.307,4700.0
13.971,142.915,-0.071,215.114,0.046,6.286,6.307,4700.0
13.972,142.915,0.016,215.115,0.012,6.286,6.308,4700.0
13.973,142.915,-0.134,215.116,-0.066,6.286,6.308,4700.0
13.974,142.915,-0.066,215.117,0.168,6.286,6.308,4700.0
13.975,142.915,-0.14,215.118,-0.232,6.286,6.308,4700.0
13.976,142.915,-0.257,215.119,-0.079,6.286,6.308,4700.0
13.977,142.915,0.555,215.119,0.317,6.286,6.308,4700.0
13.978,142.915,0.323,215.12,-0.124,6.286,6.308,4700.0
13.979,142.915,-0.282,215.121,-0.002,6.286,6.308,4700.0
13.98,142.915,0.017,215.121,0.095,6.286,6.308,4700.0
13.981,142.914,-0.142,215.121,-0.084,6.286,6.308,4700.0
13.982,142.914,-0.092,215.12,0.013,6.286,6.308,4700.0
13.983,142.913,0.049,215.12,-0.125,6.286,6.308,4700.0
13.984,142.913,-0.034,215.12,0.081,6.286,6.308,4700.0
13.985,142.912,0.081,215.12,0.11,6.286,6.308,4700.0
13.986,142.912,0.008,215.119,-0.145,6.286,6.308,4700.0
13.987,142.911,-0.049,215.119,0.0,6.286,6.308,4700.0
13.988,142.911,-0.031,215.119,-0.026,6.286,6.308,4700.0
13.989,142.91,0.06,215.118,0.059,6.286,6.308,4700.0
13.99,142.909,0.001,215.118,0.185,6.285,6.308,4700.0
13.991,142.909,0.033,215.118,-0.063,6.285,6.308,4700.0
13.992,142.908,0.134,215.118,-0.156,6.285,6.308,4700.0
13.993,142.907,-0.087,215.117,0.015,6.285,6.308,4700.0
13.994,142.906,-0.007,215.117,-0.056,6.285,6.308,4700.0
13.995,142.905,-0.077,215.117,-0.09,6.285,6.308,4700.0
13.996,142.904,-0.051,215.117,0.263,6.285,6.308,4700.0
13.997,142.903,0.126,215.117,0.148,6.285,6.308,4700.0
13.998,142.902,-0.241,215.116,-0.124,6.285,6.308,4700.0
13.999,142.901,-0.022,215.116,-0.088,6.285,6.308,4700.0
14.0,142.903,0.256,215.116,-0.118,6.285,6.308,4700.0
14.001,142.904,-0.044,215.117,-0.022,6.285,6.308,4700.0
14.002,142.905,-0.01,215.117,0.031,6.285,6.308,4700.0
14.003,142.907,0.043,215.118,0.061,6.285,6.308,4700.0
14.004,142.908,0.026,215.118,0.05,6.285,6.308,4700.0
14.005,142.909,0.239,215.118,0.11,6.285,6.308,4700.0
14.006,142.911,-0.054,215.119,0.084,6.286,6.308,4700.0
14.007,142.912,-0.438,215.119,-0.252,6.286,6.308,4700.0
14.008,142.914,-0.088,215.12,-0.074,6.286,6.308,4700.0
14.009,142.915,0.056,215.12,0.124,6.286,6.308,4700.0
14.01,142.914,0.129,215.12,-0.008,6.286,6.308,4700.0
14.011,142.913,0.12,215.12,-0.004,6.286,6.308,4700.0
14.012,142.912,-0.056,215.12,0.006,6.286,6.308,4700.0
14.013,142.912,0.139,215.12,-0.024,6.286,6.308,4700.0
14.014,142.911,-0.004,215.12,-0.074,6.286,6.308,4700.0
14.015,142.91,0.089,215.12,0.052,6.286,6.308,4700.0
14.016,142.909,-0.088,215.12,-0.008,6.285,6.308,4700.0
14.017,142.908,-0.425,215.121,0.06,6.285,6.308,4700.0
14.018,142.907,0.3,215.121,0.289,6.285,6.308,4700.0
14.019,142.907,0.136,215.121,-0.082,6.285,6.308,4700.0
14.02,142.906,-0.326,215.12,-0.303,6.285,6.308,4700.0
14.021,142.906,0.212,215.12,-0.068,6.285,6.308,4700.0
14.022,142.905,0.141,215.12,0.089,6.285,6.308,4700.0
14.023,142.905,-0.164,215.119,0.031,6.285,6.308,4700.0
14.024,142.905,0.071,215.119,-0.027,6.285,6.308,4700.0
14.025,142.904,-0.172,215.119,-0.057,6.285,6.308,4700.0
14.026,142.904,-0.076,215.118,0.123,6.285,6.308,4700.0
14.027,142.903,0.367,215.118,0.214,6.285,6.308,4700.0
14.028,142.903,-0.261,215.118,-0.196,6.285,6.308,4700.0
14.029,142.903,-0.024,215.117,-0.053,6.285,6.308,4700.0
14.03,142.903,0.393,215.119,0.079,6.285,6.308,4700.0
14.031,142.904,-0.204,215.121,-0.017,6.285,6.308,4700.0
14.032,142.905,-0.077,215.123,0.063,6.285,6.308,4700.0
14.033,142.905,-0.014,215.125,-0.137,6.285,6.308,4700.0
14.034,142.906,-0.116,215.128,0.026,6.285,6.308,4700.0
